Cuenca;Estación;Fecha;Hora;Lluvia (mm)
84;193;03/09/2008;1100;0.9
84;193;03/09/2008;1200;1.8
84;193;03/09/2008;1300;0.0
84;193;03/09/2008;1400;0.0
84;193;03/09/2008;1500;1.1
84;193;03/09/2008;1600;2.4
84;193;03/09/2008;1700;0.0
84;193;03/09/2008;1800;0.0
84;193;03/09/2008;1900;0.0
84;193;03/09/2008;2000;1.7
84;193;03/09/2008;2100;2.9
84;193;03/09/2008;2200;0.0
84;193;03/09/2008;2300;0.0
84;193;03/09/2008;2400;0.0
84;193;04/09/2008;100;0.1
84;193;04/09/2008;200;1.1
84;193;04/09/2008;300;0.0
84;193;04/09/2008;400;0.0
84;193;04/09/2008;500;0.0
84;193;04/09/2008;600;0.0
84;193;04/09/2008;700;0.0
84;193;04/09/2008;800;0.0
84;193;04/09/2008;900;0.9
84;193;04/09/2008;1000;0.0
84;193;04/09/2008;1100;0.7
84;193;04/09/2008;1200;0.0
84;193;04/09/2008;1300;0.6
84;193;04/09/2008;1400;4.2
84;193;04/09/2008;1500;0.8
84;193;04/09/2008;1600;0.2
84;193;04/09/2008;1700;0.1
84;193;04/09/2008;1800;0.0
84;193;04/09/2008;1900;0.2
84;193;04/09/2008;2000;0.3
84;193;04/09/2008;2100;0.0
84;193;04/09/2008;2200;0.0
84;193;04/09/2008;2300;0.0
84;193;04/09/2008;2400;0.0
84;193;05/09/2008;100;0.7
84;193;05/09/2008;200;0.5
84;193;05/09/2008;300;0.0
84;193;05/09/2008;400;0.1
84;193;05/09/2008;500;0.1
84;193;05/09/2008;600;0.0
84;193;05/09/2008;700;0.0
84;193;05/09/2008;800;0.0
84;193;05/09/2008;900;0.0
84;193;05/09/2008;1000;0.0
84;193;05/09/2008;1100;0.0
84;193;05/09/2008;1200;0.0
84;193;05/09/2008;1300;0.0
84;193;05/09/2008;1400;0.0
84;193;05/09/2008;1500;0.0
84;193;05/09/2008;1600;0.8
84;193;05/09/2008;1700;0.6
84;193;05/09/2008;1800;0.4
84;193;05/09/2008;1900;0.5
84;193;05/09/2008;2000;0.1
84;193;05/09/2008;2100;0.1
84;193;05/09/2008;2200;0.0
84;193;05/09/2008;2300;0.0
84;193;05/09/2008;2400;0.0
84;193;06/09/2008;100;0.0
84;193;06/09/2008;200;0.0
84;193;06/09/2008;300;0.0
84;193;06/09/2008;400;0.0
84;193;06/09/2008;500;0.0
84;193;06/09/2008;600;0.0
84;193;06/09/2008;700;0.0
84;193;06/09/2008;800;0.0
84;193;06/09/2008;900;0.0
84;193;06/09/2008;1000;0.0
84;193;06/09/2008;1100;0.0
84;193;06/09/2008;1200;0.0
84;193;06/09/2008;1300;1.1
84;193;06/09/2008;1400;19.5
84;193;06/09/2008;1500;0.0
84;193;06/09/2008;1600;0.0
84;193;06/09/2008;1700;0.0
84;193;06/09/2008;1800;0.3
84;193;06/09/2008;1900;0.1
84;193;06/09/2008;2000;0.0
84;193;06/09/2008;2100;0.0
84;193;06/09/2008;2200;0.0
84;193;06/09/2008;2300;0.0
84;193;06/09/2008;2400;0.0
84;193;07/09/2008;100;0.0
84;193;07/09/2008;200;0.0
84;193;07/09/2008;300;0.0
84;193;07/09/2008;400;0.0
84;193;07/09/2008;500;0.0
84;193;07/09/2008;600;0.0
84;193;07/09/2008;700;0.0
84;193;07/09/2008;800;0.0
84;193;07/09/2008;900;0.0
84;193;07/09/2008;1000;0.0
84;193;07/09/2008;1100;0.0
84;193;07/09/2008;1200;0.0
84;193;07/09/2008;1300;0.0
84;193;07/09/2008;1400;0.0
84;193;07/09/2008;1500;0.0
84;193;07/09/2008;1600;0.0
84;193;07/09/2008;1700;9.5
84;193;07/09/2008;1800;0.1
84;193;07/09/2008;1900;0.0
84;193;07/09/2008;2000;0.0
84;193;07/09/2008;2100;0.0
84;193;07/09/2008;2200;0.0
84;193;07/09/2008;2300;0.0
84;193;07/09/2008;2400;0.0
84;193;08/09/2008;100;0.0
84;193;08/09/2008;200;0.0
84;193;08/09/2008;300;0.0
84;193;08/09/2008;400;0.0
84;193;08/09/2008;500;0.0
84;193;08/09/2008;600;0.0
84;193;08/09/2008;700;0.0
84;193;08/09/2008;800;0.0
84;193;08/09/2008;900;0.0
84;193;08/09/2008;1000;0.0
84;193;08/09/2008;1100;0.0
84;193;08/09/2008;1200;0.0
84;193;08/09/2008;1300;0.0
84;193;08/09/2008;1400;11.2
84;193;08/09/2008;1500;2.7
84;193;08/09/2008;1600;0.0
84;193;08/09/2008;1700;0.0
84;193;08/09/2008;1800;0.0
84;193;08/09/2008;1900;0.0
84;193;08/09/2008;2000;0.0
84;193;08/09/2008;2100;0.0
84;193;08/09/2008;2200;0.0
84;193;08/09/2008;2300;0.0
84;193;08/09/2008;2400;0.0
84;193;09/09/2008;100;0.0
84;193;09/09/2008;200;0.0
84;193;09/09/2008;300;0.0
84;193;09/09/2008;400;0.0
84;193;09/09/2008;500;0.0
84;193;09/09/2008;600;0.0
84;193;09/09/2008;700;0.0
84;193;09/09/2008;800;0.0
84;193;09/09/2008;900;0.0
84;193;09/09/2008;1000;0.0
84;193;09/09/2008;1100;0.0
84;193;09/09/2008;1200;0.0
84;193;09/09/2008;1300;0.0
84;193;09/09/2008;1400;0.0
84;193;09/09/2008;1500;0.0
84;193;09/09/2008;1600;1.5
84;193;09/09/2008;1700;4.0
84;193;09/09/2008;1800;2.2
84;193;09/09/2008;1900;0.1
84;193;09/09/2008;2000;0.0
84;193;09/09/2008;2100;0.0
84;193;09/09/2008;2200;0.0
84;193;09/09/2008;2300;0.0
84;193;09/09/2008;2400;0.0
84;193;10/09/2008;100;0.0
84;193;10/09/2008;200;0.0
84;193;10/09/2008;300;0.0
84;193;10/09/2008;400;0.0
84;193;10/09/2008;500;0.0
84;193;10/09/2008;600;0.0
84;193;10/09/2008;700;0.0
84;193;10/09/2008;800;0.0
84;193;10/09/2008;900;0.0
84;193;10/09/2008;1000;0.0
84;193;10/09/2008;1100;0.0
84;193;10/09/2008;1200;0.0
84;193;10/09/2008;1300;0.0
84;193;10/09/2008;1400;0.0
84;193;10/09/2008;1500;0.0
84;193;10/09/2008;1600;0.0
84;193;10/09/2008;1700;0.6
84;193;10/09/2008;1800;20.4
84;193;10/09/2008;1900;6.2
84;193;10/09/2008;2000;0.2
84;193;10/09/2008;2100;0.3
84;193;10/09/2008;2200;0.0
84;193;10/09/2008;2300;0.0
84;193;10/09/2008;2400;0.0
84;193;11/09/2008;100;0.0
84;193;11/09/2008;200;0.0
84;193;11/09/2008;300;0.0
84;193;11/09/2008;400;0.0
84;193;11/09/2008;500;0.0
84;193;11/09/2008;600;0.0
84;193;11/09/2008;700;0.0
84;193;11/09/2008;800;0.0
84;193;11/09/2008;900;0.0
84;193;11/09/2008;1000;0.0
84;193;11/09/2008;1100;0.0
84;193;11/09/2008;1200;0.0
84;193;11/09/2008;1300;0.0
84;193;11/09/2008;1400;0.0
84;193;11/09/2008;1500;0.0
84;193;11/09/2008;1600;0.3
84;193;11/09/2008;1700;0.0
84;193;11/09/2008;1800;0.0
84;193;11/09/2008;1900;0.0
84;193;11/09/2008;2000;0.0
84;193;11/09/2008;2100;0.0
84;193;11/09/2008;2200;0.0
84;193;11/09/2008;2300;0.0
84;193;11/09/2008;2400;0.0
84;193;12/09/2008;100;0.0
84;193;12/09/2008;200;0.0
84;193;12/09/2008;300;0.0
84;193;12/09/2008;400;0.0
84;193;12/09/2008;500;0.0
84;193;12/09/2008;600;0.0
84;193;12/09/2008;700;0.0
84;193;12/09/2008;800;0.0
84;193;12/09/2008;900;0.0
84;193;12/09/2008;1000;0.0
84;193;12/09/2008;1100;0.0
84;193;12/09/2008;1200;0.0
84;193;12/09/2008;1300;0.0
84;193;12/09/2008;1400;0.0
84;193;12/09/2008;1500;0.0
84;193;12/09/2008;1600;0.0
84;193;12/09/2008;1700;0.0
84;193;12/09/2008;1800;0.0
84;193;12/09/2008;1900;0.0
84;193;12/09/2008;2000;0.0
84;193;12/09/2008;2100;0.0
84;193;12/09/2008;2200;0.0
84;193;12/09/2008;2300;0.0
84;193;12/09/2008;2400;0.0
84;193;13/09/2008;100;0.0
84;193;13/09/2008;200;0.0
84;193;13/09/2008;300;0.0
84;193;13/09/2008;400;0.0
84;193;13/09/2008;500;0.0
84;193;13/09/2008;600;0.0
84;193;13/09/2008;700;0.0
84;193;13/09/2008;800;0.0
84;193;13/09/2008;900;0.0
84;193;13/09/2008;1000;0.0
84;193;13/09/2008;1100;0.0
84;193;13/09/2008;1200;0.0
84;193;13/09/2008;1300;0.0
84;193;13/09/2008;1400;0.0
84;193;13/09/2008;1500;0.2
84;193;13/09/2008;1600;0.0
84;193;13/09/2008;1700;0.0
84;193;13/09/2008;1800;0.0
84;193;13/09/2008;1900;0.0
84;193;13/09/2008;2000;0.0
84;193;13/09/2008;2100;0.0
84;193;13/09/2008;2200;0.0
84;193;13/09/2008;2300;0.0
84;193;13/09/2008;2400;0.0
84;193;14/09/2008;100;0.5
84;193;14/09/2008;200;1.0
84;193;14/09/2008;300;1.3
84;193;14/09/2008;400;0.2
84;193;14/09/2008;500;0.1
84;193;14/09/2008;600;0.0
84;193;14/09/2008;700;0.0
84;193;14/09/2008;800;0.0
84;193;14/09/2008;900;0.0
84;193;14/09/2008;1000;0.0
84;193;14/09/2008;1100;0.0
84;193;14/09/2008;1200;0.0
84;193;14/09/2008;1300;0.0
84;193;14/09/2008;1400;0.0
84;193;14/09/2008;1500;0.0
84;193;14/09/2008;1600;0.0
84;193;14/09/2008;1700;0.0
84;193;14/09/2008;1800;0.1
84;193;14/09/2008;1900;0.0
84;193;14/09/2008;2000;0.0
84;193;14/09/2008;2100;0.0
84;193;14/09/2008;2200;0.0
84;193;14/09/2008;2300;0.0
84;193;14/09/2008;2400;0.0
84;193;15/09/2008;100;0.0
84;193;15/09/2008;200;0.0
84;193;15/09/2008;300;0.0
84;193;15/09/2008;400;0.0
84;193;15/09/2008;500;0.0
84;193;15/09/2008;600;0.0
84;193;15/09/2008;700;0.0
84;193;15/09/2008;800;0.0
84;193;15/09/2008;900;0.0
84;193;15/09/2008;1000;0.0
84;193;15/09/2008;1100;0.0
84;193;15/09/2008;1200;0.0
84;193;15/09/2008;1300;0.0
84;193;15/09/2008;1400;0.0
84;193;15/09/2008;1500;10.7
84;193;15/09/2008;1600;0.0
84;193;15/09/2008;1700;0.0
84;193;15/09/2008;1800;0.0
84;193;15/09/2008;1900;0.0
84;193;15/09/2008;2000;0.3
84;193;15/09/2008;2100;0.2
84;193;15/09/2008;2200;0.0
84;193;15/09/2008;2300;0.0
84;193;15/09/2008;2400;0.0
84;193;16/09/2008;100;0.0
84;193;16/09/2008;200;0.0
84;193;16/09/2008;300;0.0
84;193;16/09/2008;400;0.0
84;193;16/09/2008;500;0.0
84;193;16/09/2008;600;0.0
84;193;16/09/2008;700;0.0
84;193;16/09/2008;800;0.0
84;193;16/09/2008;900;0.0
84;193;16/09/2008;1000;0.0
84;193;16/09/2008;1100;0.0
84;193;16/09/2008;1200;0.0
84;193;16/09/2008;1300;0.0
84;193;16/09/2008;1400;0.0
84;193;16/09/2008;1500;0.0
84;193;16/09/2008;1600;0.1
84;193;16/09/2008;1700;1.7
84;193;16/09/2008;1800;0.8
84;193;16/09/2008;1900;0.1
84;193;16/09/2008;2000;0.0
84;193;16/09/2008;2100;0.0
84;193;16/09/2008;2200;0.0
84;193;16/09/2008;2300;0.0
84;193;16/09/2008;2400;0.0
84;193;17/09/2008;100;0.0
84;193;17/09/2008;200;0.0
84;193;17/09/2008;300;0.0
84;193;17/09/2008;400;0.0
84;193;17/09/2008;500;0.0
84;193;17/09/2008;600;0.0
84;193;17/09/2008;700;0.0
84;193;17/09/2008;800;0.0
84;193;17/09/2008;900;0.0
84;193;17/09/2008;1000;0.0
84;193;17/09/2008;1100;0.0
84;193;17/09/2008;1200;0.0
84;193;17/09/2008;1300;0.0
84;193;17/09/2008;1400;4.2
84;193;17/09/2008;1500;6.7
84;193;17/09/2008;1600;2.3
84;193;17/09/2008;1700;1.7
84;193;17/09/2008;1800;0.4
84;193;17/09/2008;1900;1.0
84;193;17/09/2008;2000;0.5
84;193;17/09/2008;2100;0.3
84;193;17/09/2008;2200;0.1
84;193;17/09/2008;2300;0.7
84;193;17/09/2008;2400;0.7
84;193;18/09/2008;100;0.7
84;193;18/09/2008;200;0.7
84;193;18/09/2008;300;0.1
84;193;18/09/2008;400;0.0
84;193;18/09/2008;500;0.0
84;193;18/09/2008;600;0.0
84;193;18/09/2008;700;0.0
84;193;18/09/2008;800;0.0
84;193;18/09/2008;900;0.0
84;193;18/09/2008;1000;0.0
84;193;18/09/2008;1100;0.0
84;193;18/09/2008;1200;0.0
84;193;18/09/2008;1300;0.0
84;193;18/09/2008;1400;0.0
84;193;18/09/2008;1500;0.0
84;193;18/09/2008;1600;3.5
84;193;18/09/2008;1700;0.1
84;193;18/09/2008;1800;0.0
84;193;18/09/2008;1900;0.0
84;193;18/09/2008;2000;0.0
84;193;18/09/2008;2100;0.0
84;193;18/09/2008;2200;0.0
84;193;18/09/2008;2300;0.0
84;193;18/09/2008;2400;3.7
84;193;19/09/2008;100;0.8
84;193;19/09/2008;200;0.0
84;193;19/09/2008;300;0.0
84;193;19/09/2008;400;0.3
84;193;19/09/2008;500;0.0
84;193;19/09/2008;600;0.0
84;193;19/09/2008;700;0.1
84;193;19/09/2008;800;0.0
84;193;19/09/2008;900;0.0
84;193;19/09/2008;1000;0.0
84;193;19/09/2008;1100;0.0
84;193;19/09/2008;1200;1.9
84;193;19/09/2008;1300;1.4
84;193;19/09/2008;1400;0.3
84;193;19/09/2008;1500;0.8
84;193;19/09/2008;1600;0.0
84;193;19/09/2008;1700;0.0
84;193;19/09/2008;1800;0.0
84;193;19/09/2008;1900;0.0
84;193;19/09/2008;2000;0.0
84;193;19/09/2008;2100;0.0
84;193;19/09/2008;2200;0.0
84;193;19/09/2008;2300;0.0
84;193;19/09/2008;2400;0.0
84;193;20/09/2008;100;0.0
84;193;20/09/2008;200;0.0
84;193;20/09/2008;300;0.0
84;193;20/09/2008;400;0.0
84;193;20/09/2008;500;0.0
84;193;20/09/2008;600;0.0
84;193;20/09/2008;700;0.0
84;193;20/09/2008;800;0.0
84;193;20/09/2008;900;0.0
84;193;20/09/2008;1000;0.0
84;193;20/09/2008;1100;0.0
84;193;20/09/2008;1200;0.0
84;193;20/09/2008;1300;0.0
84;193;20/09/2008;1400;0.0
84;193;20/09/2008;1500;0.0
84;193;20/09/2008;1600;0.0
84;193;20/09/2008;1700;0.0
84;193;20/09/2008;1800;0.0
84;193;20/09/2008;1900;2.7
84;193;20/09/2008;2000;0.0
84;193;20/09/2008;2100;0.0
84;193;20/09/2008;2200;1.1
84;193;20/09/2008;2300;5.6
84;193;20/09/2008;2400;0.7
84;193;21/09/2008;100;0.1
84;193;21/09/2008;200;0.0
84;193;21/09/2008;300;0.0
84;193;21/09/2008;400;0.1
84;193;21/09/2008;500;0.0
84;193;21/09/2008;600;0.0
84;193;21/09/2008;700;0.0
84;193;21/09/2008;800;0.0
84;193;21/09/2008;900;0.0
84;193;21/09/2008;1000;0.0
84;193;21/09/2008;1100;0.0
84;193;21/09/2008;1200;0.0
84;193;21/09/2008;1300;0.0
84;193;21/09/2008;1400;4.7
84;193;21/09/2008;1500;2.3
84;193;21/09/2008;1600;1.8
84;193;21/09/2008;1700;0.6
84;193;21/09/2008;1800;2.0
84;193;21/09/2008;1900;0.0
84;193;21/09/2008;2000;0.0
84;193;21/09/2008;2100;0.0
84;193;21/09/2008;2200;0.0
84;193;21/09/2008;2300;0.0
84;193;21/09/2008;2400;0.0
84;193;22/09/2008;100;0.0
84;193;22/09/2008;200;0.0
84;193;22/09/2008;300;0.0
84;193;22/09/2008;400;0.0
84;193;22/09/2008;500;0.0
84;193;22/09/2008;600;0.0
84;193;22/09/2008;700;0.0
84;193;22/09/2008;800;0.0
84;193;22/09/2008;900;0.0
84;193;22/09/2008;1000;0.0
84;193;22/09/2008;1100;0.0
84;193;22/09/2008;1200;0.0
84;193;22/09/2008;1300;0.0
84;193;22/09/2008;1400;0.0
84;193;22/09/2008;1500;0.0
84;193;22/09/2008;1600;0.0
84;193;22/09/2008;1700;0.0
84;193;22/09/2008;1800;0.0
84;193;22/09/2008;1900;0.0
84;193;22/09/2008;2000;0.0
84;193;22/09/2008;2100;0.0
84;193;22/09/2008;2200;0.0
84;193;22/09/2008;2300;0.0
84;193;22/09/2008;2400;0.0
84;193;23/09/2008;100;0.0
84;193;23/09/2008;200;0.0
84;193;23/09/2008;300;0.0
84;193;23/09/2008;400;0.0
84;193;23/09/2008;500;0.0
84;193;23/09/2008;600;0.0
84;193;23/09/2008;700;0.0
84;193;23/09/2008;800;0.0
84;193;23/09/2008;900;0.0
84;193;23/09/2008;1000;0.0
84;193;23/09/2008;1100;0.0
84;193;23/09/2008;1200;0.0
84;193;23/09/2008;1300;0.0
84;193;23/09/2008;1400;0.0
84;193;23/09/2008;1500;1.1
84;193;23/09/2008;1600;0.3
84;193;23/09/2008;1700;0.0
84;193;23/09/2008;1800;0.0
84;193;23/09/2008;1900;0.1
84;193;23/09/2008;2000;0.0
84;193;23/09/2008;2100;0.2
84;193;23/09/2008;2200;0.2
84;193;23/09/2008;2300;0.0
84;193;23/09/2008;2400;0.0
84;193;24/09/2008;100;0.0
84;193;24/09/2008;200;0.0
84;193;24/09/2008;300;0.0
84;193;24/09/2008;400;0.0
84;193;24/09/2008;500;0.0
84;193;24/09/2008;600;0.0
84;193;24/09/2008;700;0.0
84;193;24/09/2008;800;0.0
84;193;24/09/2008;900;0.0
84;193;24/09/2008;1000;0.0
84;193;24/09/2008;1100;0.0
84;193;24/09/2008;1200;0.0
84;193;24/09/2008;1300;0.0
84;193;24/09/2008;1400;0.0
84;193;24/09/2008;1500;0.0
84;193;24/09/2008;1600;0.0
84;193;24/09/2008;1700;0.3
84;193;24/09/2008;1800;0.2
84;193;24/09/2008;1900;0.0
84;193;24/09/2008;2000;0.0
84;193;24/09/2008;2100;0.0
84;193;24/09/2008;2200;0.0
84;193;24/09/2008;2300;0.0
84;193;24/09/2008;2400;0.0
84;193;25/09/2008;100;0.0
84;193;25/09/2008;200;0.0
84;193;25/09/2008;300;0.0
84;193;25/09/2008;400;0.0
84;193;25/09/2008;500;0.0
84;193;25/09/2008;600;0.0
84;193;25/09/2008;700;0.0
84;193;25/09/2008;800;0.0
84;193;25/09/2008;900;0.0
84;193;25/09/2008;1000;0.0
84;193;25/09/2008;1100;0.0
84;193;25/09/2008;1200;0.0
84;193;25/09/2008;1300;0.0
84;193;25/09/2008;1400;3.3
84;193;25/09/2008;1500;1.8
84;193;25/09/2008;1600;0.0
84;193;25/09/2008;1700;0.0
84;193;25/09/2008;1800;0.0
84;193;25/09/2008;1900;0.0
84;193;25/09/2008;2000;0.0
84;193;25/09/2008;2100;0.0
84;193;25/09/2008;2200;0.0
84;193;25/09/2008;2300;0.0
84;193;25/09/2008;2400;0.0
84;193;26/09/2008;100;0.0
84;193;26/09/2008;200;0.0
84;193;26/09/2008;300;0.0
84;193;26/09/2008;400;0.0
84;193;26/09/2008;500;0.0
84;193;26/09/2008;600;0.0
84;193;26/09/2008;700;0.0
84;193;26/09/2008;800;0.0
84;193;26/09/2008;900;0.0
84;193;26/09/2008;1000;0.0
84;193;26/09/2008;1100;0.0
84;193;26/09/2008;1200;0.0
84;193;26/09/2008;1300;0.0
84;193;26/09/2008;1400;0.1
84;193;26/09/2008;1500;0.1
84;193;26/09/2008;1600;0.0
84;193;26/09/2008;1700;18.7
84;193;26/09/2008;1800;5.7
84;193;26/09/2008;1900;2.9
84;193;26/09/2008;2000;0.4
84;193;26/09/2008;2100;0.0
84;193;26/09/2008;2200;0.0
84;193;26/09/2008;2300;0.0
84;193;26/09/2008;2400;0.0
84;193;27/09/2008;100;0.0
84;193;27/09/2008;200;0.0
84;193;27/09/2008;300;0.0
84;193;27/09/2008;400;0.0
84;193;27/09/2008;500;0.0
84;193;27/09/2008;600;0.0
84;193;27/09/2008;700;0.0
84;193;27/09/2008;800;0.0
84;193;27/09/2008;900;0.0
84;193;27/09/2008;1000;0.0
84;193;27/09/2008;1100;0.0
84;193;27/09/2008;1200;0.0
84;193;27/09/2008;1300;2.0
84;193;27/09/2008;1400;1.2
84;193;27/09/2008;1500;0.0
84;193;27/09/2008;1600;0.0
84;193;27/09/2008;1700;0.0
84;193;27/09/2008;1800;0.8
84;193;27/09/2008;1900;0.2
84;193;27/09/2008;2000;0.6
84;193;27/09/2008;2100;0.0
84;193;27/09/2008;2200;0.0
84;193;27/09/2008;2300;0.0
84;193;27/09/2008;2400;0.0
84;193;28/09/2008;100;0.0
84;193;28/09/2008;200;0.0
84;193;28/09/2008;300;0.0
84;193;28/09/2008;400;0.0
84;193;28/09/2008;500;0.0
84;193;28/09/2008;600;0.0
84;193;28/09/2008;700;0.0
84;193;28/09/2008;800;0.0
84;193;28/09/2008;900;0.0
84;193;28/09/2008;1000;0.0
84;193;28/09/2008;1100;0.0
84;193;28/09/2008;1200;0.0
84;193;28/09/2008;1300;0.0
84;193;28/09/2008;1400;3.0
84;193;28/09/2008;1500;0.0
84;193;28/09/2008;1600;2.9
84;193;28/09/2008;1700;2.3
84;193;28/09/2008;1800;0.2
84;193;28/09/2008;1900;0.2
84;193;28/09/2008;2000;7.0
84;193;28/09/2008;2100;2.2
84;193;28/09/2008;2200;0.1
84;193;28/09/2008;2300;0.0
84;193;28/09/2008;2400;0.0
84;193;29/09/2008;100;0.0
84;193;29/09/2008;200;0.1
84;193;29/09/2008;300;0.0
84;193;29/09/2008;400;0.0
84;193;29/09/2008;500;0.0
84;193;29/09/2008;600;0.0
84;193;29/09/2008;700;0.0
84;193;29/09/2008;800;0.0
84;193;29/09/2008;900;0.0
84;193;29/09/2008;1000;0.0
84;193;29/09/2008;1100;0.0
84;193;29/09/2008;1200;0.0
84;193;29/09/2008;1300;0.1
84;193;29/09/2008;1400;0.0
84;193;29/09/2008;1500;0.8
84;193;29/09/2008;1600;1.4
84;193;29/09/2008;1700;8.5
84;193;29/09/2008;1800;8.0
84;193;29/09/2008;1900;7.6
84;193;29/09/2008;2000;1.6
84;193;29/09/2008;2100;0.3
84;193;29/09/2008;2200;0.0
84;193;29/09/2008;2300;0.1
84;193;29/09/2008;2400;0.0
84;193;30/09/2008;100;0.0
84;193;30/09/2008;200;0.0
84;193;30/09/2008;300;0.0
84;193;30/09/2008;400;0.0
84;193;30/09/2008;500;0.0
84;193;30/09/2008;600;0.0
84;193;30/09/2008;700;0.0
84;193;30/09/2008;800;0.0
84;193;30/09/2008;900;0.0
84;193;30/09/2008;1000;0.0
84;193;30/09/2008;1100;0.0
84;193;30/09/2008;1200;0.0
84;193;30/09/2008;1300;0.0
84;193;30/09/2008;1400;0.0
84;193;30/09/2008;1500;1.7
84;193;30/09/2008;1600;9.9
84;193;30/09/2008;1700;2.3
84;193;30/09/2008;1800;0.1
84;193;30/09/2008;1900;0.0
84;193;30/09/2008;2000;0.0
84;193;30/09/2008;2100;0.1
84;193;30/09/2008;2200;0.0
84;193;30/09/2008;2300;0.0
84;193;30/09/2008;2400;0.0
84;193;01/10/2008;100;0.0
84;193;01/10/2008;200;0.0
84;193;01/10/2008;300;0.0
84;193;01/10/2008;400;0.0
84;193;01/10/2008;500;0.0
84;193;01/10/2008;600;0.0
84;193;01/10/2008;700;0.0
84;193;01/10/2008;800;0.0
84;193;01/10/2008;900;0.0
84;193;01/10/2008;1000;0.0
84;193;01/10/2008;1100;0.0
84;193;01/10/2008;1200;0.0
84;193;01/10/2008;1300;0.0
84;193;01/10/2008;1400;0.0
84;193;01/10/2008;1500;0.0
84;193;01/10/2008;1600;0.0
84;193;01/10/2008;1700;5.5
84;193;01/10/2008;1800;5.0
84;193;01/10/2008;1900;2.9
84;193;01/10/2008;2000;3.8
84;193;01/10/2008;2100;2.3
84;193;01/10/2008;2200;0.2
84;193;01/10/2008;2300;0.0
84;193;01/10/2008;2400;0.1
84;193;02/10/2008;100;0.0
84;193;02/10/2008;200;0.0
84;193;02/10/2008;300;0.0
84;193;02/10/2008;400;0.0
84;193;02/10/2008;500;0.0
84;193;02/10/2008;600;0.0
84;193;02/10/2008;700;0.0
84;193;02/10/2008;800;0.0
84;193;02/10/2008;900;0.0
84;193;02/10/2008;1000;0.0
84;193;02/10/2008;1100;0.0
84;193;02/10/2008;1200;0.0
84;193;02/10/2008;1300;0.0
84;193;02/10/2008;1400;0.0
84;193;02/10/2008;1500;0.0
84;193;02/10/2008;1600;0.0
84;193;02/10/2008;1700;0.0
84;193;02/10/2008;1800;0.0
84;193;02/10/2008;1900;0.1
84;193;02/10/2008;2000;0.3
84;193;02/10/2008;2100;1.8
84;193;02/10/2008;2200;7.8
84;193;02/10/2008;2300;0.3
84;193;02/10/2008;2400;0.1
84;193;03/10/2008;100;0.1
84;193;03/10/2008;200;0.0
84;193;03/10/2008;300;0.0
84;193;03/10/2008;400;0.0
84;193;03/10/2008;500;0.0
84;193;03/10/2008;600;0.0
84;193;03/10/2008;700;0.0
84;193;03/10/2008;800;0.0
84;193;03/10/2008;900;0.0
84;193;03/10/2008;1000;0.1
84;193;03/10/2008;1100;0.0
84;193;03/10/2008;1200;0.0
84;193;03/10/2008;1300;0.0
84;193;03/10/2008;1400;2.0
84;193;03/10/2008;1500;1.4
84;193;03/10/2008;1600;15.2
84;193;03/10/2008;1700;7.0
84;193;03/10/2008;1800;6.9
84;193;03/10/2008;1900;3.7
84;193;03/10/2008;2000;1.3
84;193;03/10/2008;2100;1.0
84;193;03/10/2008;2200;0.2
84;193;03/10/2008;2300;0.0
84;193;03/10/2008;2400;0.0
84;193;04/10/2008;100;0.0
84;193;04/10/2008;200;0.0
84;193;04/10/2008;300;0.0
84;193;04/10/2008;400;0.0
84;193;04/10/2008;500;0.0
84;193;04/10/2008;600;0.0
84;193;04/10/2008;700;0.0
84;193;04/10/2008;800;0.0
84;193;04/10/2008;900;0.0
84;193;04/10/2008;1000;0.0
84;193;04/10/2008;1100;0.0
84;193;04/10/2008;1200;0.1
84;193;04/10/2008;1300;0.0
84;193;04/10/2008;1400;0.0
84;193;04/10/2008;1500;0.0
84;193;04/10/2008;1600;0.0
84;193;04/10/2008;1700;0.2
84;193;04/10/2008;1800;0.8
84;193;04/10/2008;1900;7.0
84;193;04/10/2008;2000;1.1
84;193;04/10/2008;2100;0.1
84;193;04/10/2008;2200;0.0
84;193;04/10/2008;2300;0.1
84;193;04/10/2008;2400;0.0
84;193;05/10/2008;100;0.0
84;193;05/10/2008;200;0.0
84;193;05/10/2008;300;0.0
84;193;05/10/2008;400;0.0
84;193;05/10/2008;500;0.0
84;193;05/10/2008;600;0.0
84;193;05/10/2008;700;0.0
84;193;05/10/2008;800;0.0
84;193;05/10/2008;900;0.0
84;193;05/10/2008;1000;0.0
84;193;05/10/2008;1100;0.0
84;193;05/10/2008;1200;0.0
84;193;05/10/2008;1300;0.0
84;193;05/10/2008;1400;0.0
84;193;05/10/2008;1500;0.0
84;193;05/10/2008;1600;0.0
84;193;05/10/2008;1700;0.0
84;193;05/10/2008;1800;0.0
84;193;05/10/2008;1900;0.0
84;193;05/10/2008;2000;0.8
84;193;05/10/2008;2100;0.4
84;193;05/10/2008;2200;0.0
84;193;05/10/2008;2300;0.0
84;193;05/10/2008;2400;0.1
84;193;06/10/2008;100;0.1
84;193;06/10/2008;200;0.0
84;193;06/10/2008;300;0.0
84;193;06/10/2008;400;0.0
84;193;06/10/2008;500;0.0
84;193;06/10/2008;600;0.0
84;193;06/10/2008;700;0.0
84;193;06/10/2008;800;0.0
84;193;06/10/2008;900;0.0
84;193;06/10/2008;1000;0.0
